block_id,assignment,block_index,episode_seed,steps,episode_length,term_reason,success,collision,terminated,truncated,convention,learner_A_utility,learner_B_utility,B_front_utility,B_rear_utility,worst_off_stakeholder_identity,discounted_base_return_A,discounted_base_return_B,discounted_learner_reward_A,discounted_learner_reward_B,collision_type,minimum_bumper_gap,minimum_TTC,hard_braking_rate,background_maximum_braking,formal_job_id,condition,master_seed,checkpoint_step,checkpoint_index,evaluation_seed_base,reconstruction_source,published_episode_payload_available,utility_A,utility_B,utility_B_front,utility_B_rear,roles_json,exit_time_json
validation_002,0,1,566006,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.0714891704096881,0.32436331490247367,-0.0714891704096881,0.32436331490247367,none,10.31243004385776,,0.08875,6.000000000000014,min_pbrs__61004,min_pbrs,61004,100000,5,561004,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 130, ""B_front"": 40, ""B_rear"": null}"
validation_002,1,1,566007,400,400,truncation,False,False,False,True,,1.0,0.0,1.0,0.0,B,0.752633656636427,-0.1145235096399828,0.752633656636427,-0.1145235096399828,none,17.582018182953078,,0.0375,6.000000000000014,min_pbrs__61004,min_pbrs,61004,100000,5,561004,final_online_target_weights.pt,False,1.0,0.0,1.0,0.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 53, ""B"": null, ""B_front"": 40, ""B_rear"": null}"
validation_003,0,2,566008,400,400,truncation,False,False,False,True,,0.040000000000000514,1.0,1.0,0.039999999999999085,B_rear,-0.03373881731412072,0.4460870272638148,-0.03373881731412072,0.4460870272638148,none,5.125029651928159,,0.07125,2.6922434654871807,min_pbrs__61004,min_pbrs,61004,100000,5,561004,final_online_target_weights.pt,False,0.040000000000000514,1.0,1.0,0.039999999999999085,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 109, ""B_front"": 36, ""B_rear"": null}"
validation_003,1,2,566009,114,114,success,True,False,True,False,mainline_first,1.0,1.0,1.0,0.4772264404924874,B_rear,0.5141306846313074,0.6117851943903567,0.5141306846313074,0.6117851943903567,none,11.413325441194772,,0.11403508771929824,6.000000000000014,min_pbrs__61004,min_pbrs,61004,100000,5,561004,final_online_target_weights.pt,False,1.0,1.0,1.0,0.4772264404924874,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 114, ""B"": 69, ""B_front"": 36, ""B_rear"": null}"
validation_004,0,3,566010,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,0.015621186945328188,0.48774524014168524,0.015621186945328188,0.48774524014168524,none,5.062320445323579,,0.0675,3.2601209793560315,min_pbrs__61004,min_pbrs,61004,100000,5,561004,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 97, ""B_front"": 39, ""B_rear"": null}"
validation_004,1,3,566011,79,79,success,True,False,True,False,ramp_first,1.0,1.0,1.0,0.7678248909362365,B_rear,0.7520728543106807,0.5828745559427402,0.7520728543106807,0.5828745559427402,none,6.249472219744078,,0.10759493670886076,3.2601209793560315,min_pbrs__61004,min_pbrs,61004,100000,5,561004,final_online_target_weights.pt,False,1.0,1.0,1.0,0.7678248909362365,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 57, ""B"": 79, ""B_front"": 39, ""B_rear"": null}"
validation_005,0,4,566012,75,75,success,True,False,True,False,ramp_first,1.0,1.0,1.0,0.8327335935701212,B_rear,0.5638887563100752,0.6282033222558157,0.5638887563100752,0.6282033222558157,none,6.074029121763445,7.375057300436528,0.2,6.000000000000014,min_pbrs__61004,min_pbrs,61004,100000,5,561004,final_online_target_weights.pt,False,1.0,1.0,1.0,0.8327335935701212,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": 75, ""B"": 72, ""B_front"": 40, ""B_rear"": null}"
validation_005,1,4,566013,400,400,truncation,False,False,False,True,,1.0,0.0,1.0,0.0,B,0.7677592508134816,0.024493563978586826,0.7677592508134816,0.024493563978586826,none,11.97347523860526,,0.045,6.000000000000014,min_pbrs__61004,min_pbrs,61004,100000,5,561004,final_online_target_weights.pt,False,1.0,0.0,1.0,0.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 54, ""B"": null, ""B_front"": 40, ""B_rear"": null}"
validation_006,0,5,566014,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,0.042191013097085055,0.5628984353885618,0.042191013097085055,0.5628984353885618,none,7.223225795220017,,0.05875,6.000000000000014,min_pbrs__61004,min_pbrs,61004,100000,5,561004,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 74, ""B_front"": 40, ""B_rear"": null}"
validation_006,1,5,566015,76,76,success,True,False,True,False,ramp_first,1.0,1.0,1.0,0.7693736794851196,B_rear,0.7590983444418281,0.6441792670240585,0.7590983444418281,0.6441792670240585,none,6.822924255761677,,0.046052631578947366,6.000000000000014,min_pbrs__61004,min_pbrs,61004,100000,5,561004,final_online_target_weights.pt,False,1.0,1.0,1.0,0.7693736794851196,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 56, ""B"": 76, ""B_front"": 40, ""B_rear"": null}"
validation_007,0,6,566016,400,400,truncation,False,False,False,True,,0.010000000000000508,1.0,1.0,0.009999999999993748,B_rear,-0.06094460234616756,0.40451961940006814,-0.06094460234616756,0.40451961940006814,none,5.84547911115817,,0.0775,2.6922434654871807,min_pbrs__61004,min_pbrs,61004,100000,5,561004,final_online_target_weights.pt,False,0.010000000000000508,1.0,1.0,0.009999999999993748,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 114, ""B_front"": 36, ""B_rear"": null}"
validation_007,1,6,566017,400,400,truncation,False,False,False,True,,1.0,0.0,1.0,0.0,B,0.7623704649561645,-0.1533802519114733,0.7623704649561645,-0.1533802519114733,none,22.327311855319905,,0.0425,2.682714612467141,min_pbrs__61004,min_pbrs,61004,100000,5,561004,final_online_target_weights.pt,False,1.0,0.0,1.0,0.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 52, ""B"": null, ""B_front"": 36, ""B_rear"": null}"
validation_008,0,7,566018,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,0.04866068834680289,0.6012208811647208,0.04866068834680289,0.6012208811647208,none,5.105029651928078,,0.05125,4.976275463142841,min_pbrs__61004,min_pbrs,61004,100000,5,561004,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 75, ""B_front"": 39, ""B_rear"": null}"
validation_008,1,7,566019,79,79,success,True,False,True,False,ramp_first,1.0,1.0,1.0,0.7641726840742638,B_rear,0.7608372713388953,0.6214856181770627,0.7608372713388953,0.6214856181770627,none,6.202924255761133,,0.056962025316455694,4.976275463142841,min_pbrs__61004,min_pbrs,61004,100000,5,561004,final_online_target_weights.pt,False,1.0,1.0,1.0,0.7641726840742638,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 57, ""B"": 79, ""B_front"": 39, ""B_rear"": null}"
validation_001,0,0,566005,79,79,success,True,False,True,False,mainline_first,1.0,1.0,1.0,0.6809338550016572,B_rear,0.610652388679818,0.5325236322511698,0.610652388679818,0.5325236322511698,none,10.886524761394583,,0.2974683544303797,4.504451729668304,min_pbrs__61005,min_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,1.0,1.0,1.0,0.6809338550016572,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": 56, ""B"": 79, ""B_front"": 36, ""B_rear"": null}"
validation_001,1,0,566006,76,76,success,True,False,True,False,mainline_first,1.0,1.0,1.0,0.7507477673759068,B_rear,0.5733048925614417,0.7531001439586806,0.5733048925614417,0.7531001439586806,none,27.994820458281254,,0.13157894736842105,6.000000000000014,min_pbrs__61005,min_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,1.0,1.0,1.0,0.7507477673759068,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 76, ""B"": 58, ""B_front"": 36, ""B_rear"": null}"
validation_002,0,1,566007,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.02724453364340375,0.6616844876533339,-0.02724453364340375,0.6616844876533339,none,14.116847395672139,,0.06,6.000000000000014,min_pbrs__61005,min_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 67, ""B_front"": 40, ""B_rear"": null}"
validation_002,1,1,566008,400,400,truncation,False,False,False,True,,0.0,0.0,1.0,0.0,A,-0.0928360225187892,-0.14736643733234736,-0.0928360225187892,-0.14736643733234736,none,23.11913563549318,24.931292975329175,0.08625,6.000000000000014,min_pbrs__61005,min_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,0.0,0.0,1.0,0.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": null, ""B_front"": 40, ""B_rear"": null}"
validation_003,0,2,566009,400,400,truncation,False,False,False,True,,0.0,0.0,1.0,0.0,A,-0.06783074361356314,-0.15068242509166804,-0.06783074361356314,-0.15068242509166804,none,,,0.09375,2.996314310400514,min_pbrs__61005,min_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,0.0,0.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": null, ""B_front"": 36, ""B_rear"": null}"
validation_003,1,2,566010,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,1.0,A,-0.15309637090291953,0.7769893470920883,-0.15309637090291953,0.7769893470920883,none,,,0.05,2.0251984851505966,min_pbrs__61005,min_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,0.0,1.0,1.0,1.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": null, ""B"": 53, ""B_front"": 36, ""B_rear"": 68}"
validation_004,0,3,566011,66,66,success,True,False,True,False,ramp_first,1.0,1.0,1.0,0.8258313419459935,B_rear,0.6326856937017323,0.8025509912186011,0.6326856937017323,0.8025509912186011,none,2.5737824657145865,,0.10606060606060606,3.2601209793560315,min_pbrs__61005,min_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,1.0,1.0,1.0,0.8258313419459935,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": 66, ""B"": 46, ""B_front"": 39, ""B_rear"": null}"
validation_004,1,3,566012,400,400,truncation,False,False,False,True,,1.0,0.0,1.0,0.0,B,0.45008022941069303,-0.0959946839491064,0.45008022941069303,-0.0959946839491064,none,14.948546632196184,,0.09375,3.2601209793560315,min_pbrs__61005,min_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,1.0,0.0,1.0,0.0,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 72, ""B"": null, ""B_front"": 39, ""B_rear"": null}"
validation_005,0,4,566013,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.013963361186983044,0.7681019352683627,-0.013963361186983044,0.7681019352683627,none,13.724841061884561,,0.04875,6.000000000000014,min_pbrs__61005,min_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 54, ""B_front"": 40, ""B_rear"": null}"
validation_005,1,4,566014,400,400,truncation,False,False,False,True,,1.0,0.010000000000000352,1.0,0.009999999999209303,B_rear,0.47001532519854655,-0.18541223447937638,0.47001532519854655,-0.18541223447937638,none,17.161866963178923,,0.10375,6.000000000000014,min_pbrs__61005,min_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,1.0,0.010000000000000352,1.0,0.009999999999209303,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 74, ""B"": null, ""B_front"": 40, ""B_rear"": null}"
validation_006,0,5,566015,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,0.0005010127788577443,0.7596908739679533,0.0005010127788577443,0.7596908739679533,none,11.792721637572754,,0.04625,6.000000000000014,min_pbrs__61005,min_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 56, ""B_front"": 40, ""B_rear"": null}"
validation_006,1,5,566016,400,400,truncation,False,False,False,True,,1.0,0.010000000000000352,1.0,0.00999999999831457,B_rear,0.4788185038271417,-0.18579780920612543,0.4788185038271417,-0.18579780920612543,none,17.81684739567254,,0.1025,6.000000000000014,min_pbrs__61005,min_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,1.0,0.010000000000000352,1.0,0.00999999999831457,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 73, ""B"": null, ""B_front"": 40, ""B_rear"": null}"
validation_007,0,6,566017,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.028118800130281372,0.7349123927792627,-0.028118800130281372,0.7349123927792627,none,4.42816219045919,,0.0575,2.599699731149787,min_pbrs__61005,min_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 53, ""B_front"": 36, ""B_rear"": null}"
validation_007,1,6,566018,400,400,truncation,False,False,False,True,,1.0,0.010000000000000352,1.0,0.009999999999209303,B_rear,0.4696154326694094,-0.21109630544930313,0.4696154326694094,-0.21109630544930313,none,21.85023153289454,,0.10875,2.6922434654871807,min_pbrs__61005,min_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,1.0,0.010000000000000352,1.0,0.009999999999209303,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 73, ""B"": null, ""B_front"": 36, ""B_rear"": null}"
validation_008,0,7,566019,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,0.01149486118603505,0.7591775846993718,0.01149486118603505,0.7591775846993718,none,12.284729670040491,,0.045,4.976275463142841,min_pbrs__61005,min_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 58, ""B_front"": 39, ""B_rear"": null}"
validation_008,1,7,566020,400,400,truncation,False,False,False,True,,1.0,0.010000000000000574,1.0,0.009999999988165295,B_rear,0.46891994677846427,-0.188181936160356,0.46891994677846427,-0.188181936160356,none,17.64216934359206,,0.10375,4.976275463142841,min_pbrs__61005,min_pbrs,61005,100000,5,561005,final_online_target_weights.pt,False,1.0,0.010000000000000574,1.0,0.009999999988165295,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 76, ""B"": null, ""B_front"": 39, ""B_rear"": null}"
validation_001,0,0,566006,400,400,truncation,False,False,False,True,,0.010000000000000508,1.0,1.0,0.010000000000006063,A,-0.1308983212414344,0.8007630178556395,-0.1308983212414344,0.8007630178556395,none,19.476847395672266,,0.04125,2.6922434654871807,min_pbrs__61006,min_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,0.010000000000000508,1.0,1.0,0.010000000000006063,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 48, ""B_front"": 36, ""B_rear"": null}"
validation_001,1,0,566007,61,61,success,True,False,True,False,ramp_first,1.0,1.0,1.0,0.9263804394425208,B_rear,0.7931457819397298,0.6258367839815091,0.7931457819397298,0.6258367839815091,none,15.243914440967473,,0.12295081967213115,2.6922434654871807,min_pbrs__61006,min_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,1.0,1.0,1.0,0.9263804394425208,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 51, ""B"": 61, ""B_front"": 36, ""B_rear"": null}"
validation_002,0,1,566008,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.02207897848960886,0.7683264662513986,-0.02207897848960886,0.7683264662513986,none,22.43417391494576,,0.045,6.000000000000014,min_pbrs__61006,min_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 47, ""B_front"": 40, ""B_rear"": null}"
validation_002,1,1,566009,68,68,success,True,False,True,False,ramp_first,1.0,1.0,1.0,0.8983792466269602,B_rear,0.7573875990732479,0.5753410752106288,0.7573875990732479,0.5753410752106288,none,24.11989604331478,,0.1323529411764706,6.000000000000014,min_pbrs__61006,min_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,1.0,1.0,1.0,0.8983792466269602,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 51, ""B"": 68, ""B_front"": 40, ""B_rear"": null}"
validation_003,0,2,566010,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.020469237189756486,0.7739570680248249,-0.020469237189756486,0.7739570680248249,none,16.905329360787604,,0.04625,2.6922434654871807,min_pbrs__61006,min_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 48, ""B_front"": 36, ""B_rear"": null}"
validation_003,1,2,566011,65,65,success,True,False,True,False,ramp_first,1.0,1.0,1.0,0.9116126070702946,B_rear,0.7627068493683129,0.5973203840435063,0.7627068493683129,0.5973203840435063,none,19.16762060741337,,0.13076923076923078,2.6922434654871807,min_pbrs__61006,min_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,1.0,1.0,1.0,0.9116126070702946,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 52, ""B"": 65, ""B_front"": 36, ""B_rear"": null}"
validation_004,0,3,566012,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.15634089016308136,0.7835619510328188,-0.15634089016308136,0.7835619510328188,none,22.217305832810155,,0.03875,3.2601209793560315,min_pbrs__61006,min_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 49, ""B_front"": 39, ""B_rear"": null}"
validation_004,1,3,566013,60,60,success,True,False,True,False,ramp_first,1.0,1.0,1.0,0.945925343102536,B_rear,0.774267973901689,0.6268803040725366,0.774267973901689,0.6268803040725366,none,13.455929435538053,68.38344793420107,0.14166666666666666,3.2601209793560315,min_pbrs__61006,min_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,1.0,1.0,1.0,0.945925343102536,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 51, ""B"": 60, ""B_front"": 39, ""B_rear"": null}"
validation_005,0,4,566014,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.1506364608822361,0.7689072648191964,-0.1506364608822361,0.7689072648191964,none,26.877153061537854,,0.03625,6.000000000000014,min_pbrs__61006,min_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 48, ""B_front"": 40, ""B_rear"": null}"
validation_005,1,4,566015,58,58,success,True,False,True,False,ramp_first,1.0,1.0,1.0,0.9212460220284455,B_rear,0.7858981319391292,0.666195733733433,0.7858981319391292,0.666195733733433,none,20.62442941748361,266.75034380258364,0.07758620689655173,6.000000000000014,min_pbrs__61006,min_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,1.0,1.0,1.0,0.9212460220284455,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 48, ""B"": 58, ""B_front"": 40, ""B_rear"": null}"
validation_006,0,5,566016,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.1506364608822361,0.7791377696577857,-0.1506364608822361,0.7791377696577857,none,26.17501012318212,,0.03375,6.000000000000014,min_pbrs__61006,min_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 49, ""B_front"": 40, ""B_rear"": null}"
validation_006,1,5,566017,63,63,success,True,False,True,False,ramp_first,1.0,1.0,1.0,0.9010330235286936,B_rear,0.7772404853982636,0.6263030376997519,0.7772404853982636,0.6263030376997519,none,21.76860696592729,,0.09523809523809523,6.000000000000014,min_pbrs__61006,min_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,1.0,1.0,1.0,0.9010330235286936,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 50, ""B"": 63, ""B_front"": 40, ""B_rear"": null}"
validation_007,0,6,566018,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.02164799317066953,0.7786646249544011,-0.02164799317066953,0.7786646249544011,none,24.77715306153793,,0.0475,2.6922434654871807,min_pbrs__61006,min_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 46, ""B_front"": 36, ""B_rear"": null}"
validation_007,1,6,566019,56,56,success,True,False,True,False,ramp_first,1.0,1.0,1.0,0.9509405985652822,B_rear,0.7798660484096026,0.6656357907789227,0.7798660484096026,0.6656357907789227,none,22.260503453067884,,0.10714285714285714,2.6922434654871807,min_pbrs__61006,min_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,1.0,1.0,1.0,0.9509405985652822,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 46, ""B"": 56, ""B_front"": 36, ""B_rear"": null}"
validation_008,0,7,566020,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.1506364608822361,0.7727712998850991,-0.1506364608822361,0.7727712998850991,none,25.25546994131102,,0.035,4.976275463142841,min_pbrs__61006,min_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 50, ""B_front"": 39, ""B_rear"": null}"
validation_008,1,7,566021,61,61,success,True,False,True,False,ramp_first,1.0,1.0,1.0,0.9168884945057337,B_rear,0.7720084208418977,0.6403457654109738,0.7720084208418977,0.6403457654109738,none,17.670966588046227,62.91258595065737,0.09836065573770492,4.976275463142841,min_pbrs__61006,min_pbrs,61006,100000,5,561006,final_online_target_weights.pt,False,1.0,1.0,1.0,0.9168884945057337,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 51, ""B"": 61, ""B_front"": 39, ""B_rear"": null}"
validation_001,0,0,566007,46,46,success,True,False,True,False,mainline_first,1.0,1.0,1.0,0.9935660115716825,B_rear,0.80027485291241,0.7523552014311072,0.80027485291241,0.7523552014311072,none,0.5499312394757965,0.5291380164482363,0.08695652173913043,2.0251984851505966,min_pbrs__61007,min_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,1.0,1.0,1.0,0.9935660115716825,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": 45, ""B"": 46, ""B_front"": 36, ""B_rear"": null}"
validation_001,1,0,566008,53,53,success,True,False,True,False,mainline_first,1.0,1.0,1.0,0.9885210633985588,B_rear,0.7866998582540214,0.8029356323550272,0.7866998582540214,0.8029356323550272,none,14.336085559032725,,0.0,2.0251984851505966,min_pbrs__61007,min_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,1.0,1.0,1.0,0.9885210633985588,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 53, ""B"": 44, ""B_front"": 36, ""B_rear"": null}"
validation_002,0,1,566009,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.12127098809037269,0.7755700765174677,-0.12127098809037269,0.7755700765174677,none,17.694173914945935,,0.0375,6.000000000000014,min_pbrs__61007,min_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 45, ""B_front"": 40, ""B_rear"": null}"
validation_002,1,1,566010,53,53,success,True,False,True,False,ramp_first,1.0,1.0,1.0,0.9511784693584163,B_rear,0.7639307522322872,0.7109402757214408,0.7639307522322872,0.7109402757214408,none,6.647620607413458,13.878620543230461,0.0660377358490566,6.000000000000014,min_pbrs__61007,min_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,1.0,1.0,1.0,0.9511784693584163,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 49, ""B"": 53, ""B_front"": 40, ""B_rear"": null}"
validation_003,0,2,566011,52,52,success,True,False,True,False,mainline_first,1.0,1.0,1.0,0.983627727837977,B_rear,0.7874779010573119,0.7041475400934478,0.7874779010573119,0.7041475400934478,none,2.8533254411942863,3.938850688597631,0.07692307692307693,2.0251984851505966,min_pbrs__61007,min_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,1.0,1.0,1.0,0.983627727837977,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": 49, ""B"": 52, ""B_front"": 36, ""B_rear"": null}"
validation_003,1,2,566012,64,64,success,True,False,True,False,mainline_first,1.0,1.0,1.0,0.8904169229529814,B_rear,0.6684726319754015,0.8058096851784157,0.6684726319754015,0.8058096851784157,none,39.781168870455346,,0.0546875,6.000000000000014,min_pbrs__61007,min_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,1.0,1.0,1.0,0.8904169229529814,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 64, ""B"": 43, ""B_front"": 36, ""B_rear"": null}"
validation_004,0,3,566013,38,38,collision,False,True,True,False,,1.0,1.0,1.0,0.9817345491053766,B_rear,-0.5786031955815424,-0.5895073310341787,-0.5786031955815424,-0.5895073310341787,A-B,-0.09006876052458779,0.0,0.02631578947368421,2.6454516268761807,min_pbrs__61007,min_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,1.0,1.0,1.0,0.9817345491053766,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": null, ""B_front"": null, ""B_rear"": null}"
validation_004,1,3,566014,54,54,success,True,False,True,False,mainline_first,1.0,1.0,1.0,0.9712910185062263,B_rear,0.7537351846116189,0.7860079685447963,0.7537351846116189,0.7860079685447963,none,8.256322364422715,,0.027777777777777776,2.6454516268761807,min_pbrs__61007,min_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,1.0,1.0,1.0,0.9712910185062263,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 54, ""B"": 47, ""B_front"": 39, ""B_rear"": null}"
validation_005,0,4,566015,400,400,truncation,False,False,False,True,,0.0,1.0,1.0,0.0,A,-0.14202894926416818,0.8008309143409653,-0.14202894926416818,0.8008309143409653,none,24.77417391494592,,0.03625,6.000000000000014,min_pbrs__61007,min_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,0.0,1.0,1.0,0.0,"{""A"": ""mainline"", ""B"": ""ramp""}","{""A"": null, ""B"": 43, ""B_front"": 40, ""B_rear"": null}"
validation_005,1,4,566016,110,110,success,True,False,True,False,ramp_first,1.0,1.0,1.0,0.826837851062319,B_rear,0.5713584706519456,0.37716397033157095,0.5713584706519456,0.37716397033157095,none,26.460351678469877,,0.21363636363636362,6.000000000000014,min_pbrs__61007,min_pbrs,61007,100000,5,561007,final_online_target_weights.pt,False,1.0,1.0,1.0,0.826837851062319,"{""A"": ""ramp"", ""B"": ""mainline""}","{""A"": 70, ""B"": 110, ""B_front"": 40, ""B_rear"": null}"
