success,collision,truncation,terminated,truncated,termination_reason,episode_length,exit_step_agent_0,exit_step_agent_1,passing_order,controller_role_mapping,failure_category,primary_failure_label,reward_progress_A,reward_exit_A,reward_collision_A,reward_hard_braking_A,reward_active_time_A,reward_total_A,reward_progress_B,reward_exit_B,reward_collision_B,reward_hard_braking_B,reward_active_time_B,reward_total_B,stage,protocol_tag,code_commit,master_seed,checkpoint,checkpoint_step,scenario_block,assignment,eval_seed,episode_index,swap_pair_id,validation_block_id,template_validation_index
True,False,False,True,False,success,53,53,48,mainline_first,"{'A': 'ramp', 'B': 'mainline'}",success,,0.354494780241505,0.6,0.0,-0.0421874999999984,-0.02650000000000002,0.8858072802415069,0.34092307692307694,0.6,0.0,0.0,-0.024000000000000018,0.916923076923077,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,400000,400000,31,1,746496005,63,stage7c-q1-protocol-v1:ms64019:ckpt400000:b31,validation_008,7
True,False,False,True,False,success,193,193,97,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3569230769230769,0.6,0.0,-0.23624999999999965,-0.09650000000000007,0.6241730769230772,0.3692532298929089,0.6,0.0,-0.25312499999999827,-0.048500000000000036,0.6676282298929106,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,0,0,1676540282,0,stage7c-q1-protocol-v1:ms64019:ckpt275000:b0,validation_001,0
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.18958458448032295,0.0,0.0,-1.0884374999999995,-0.20000000000000015,-1.0988529155196718,0.10256410256410274,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.38431089743589714,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,0,1,1676540282,1,stage7c-q1-protocol-v1:ms64019:ckpt275000:b0,validation_001,0
True,False,False,True,False,success,187,187,98,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34892307692307684,0.6,0.0,-0.20250000000000065,-0.09350000000000007,0.652923076923076,0.3311272349601161,0.6,0.0,-0.20249999999999946,-0.04900000000000004,0.6796272349601165,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,1,0,1610184936,2,stage7c-q1-protocol-v1:ms64019:ckpt275000:b1,validation_002,1
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.1373150752982676,0.0,0.0,-1.0631250000000019,-0.20000000000000015,-1.1258099247017286,0.08307692307692308,0.0,0.0,-0.2531250000000006,-0.20000000000000015,-0.3700480769230778,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,1,1,1610184936,3,stage7c-q1-protocol-v1:ms64019:ckpt275000:b1,validation_002,1
True,False,False,True,False,success,123,123,63,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.35692307692307673,0.6,0.0,-0.2531249999999999,-0.06150000000000005,0.6422980769230769,0.3409662013943851,0.6,0.0,-0.11812499999999834,-0.03150000000000002,0.7913412013943869,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,2,0,26048671,4,stage7c-q1-protocol-v1:ms64019:ckpt275000:b2,validation_003,2
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.16131805382853734,0.0,0.0,-1.0631250000000014,-0.20000000000000015,-1.1018069461714597,0.10256410256410274,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.38431089743589714,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,2,1,26048671,5,stage7c-q1-protocol-v1:ms64019:ckpt275000:b2,validation_003,2
True,False,False,True,False,success,210,210,110,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3489230769230773,0.6,0.0,-0.21093750000000064,-0.10500000000000008,0.6329855769230769,0.36310387587149096,0.6,0.0,-0.2446874999999986,-0.05500000000000004,0.663416375871492,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,3,0,481671663,6,stage7c-q1-protocol-v1:ms64019:ckpt275000:b3,validation_004,3
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.16929171620964314,0.0,0.0,-1.1306250000000002,-0.20000000000000015,-1.1613332837903514,0.08307692307692308,0.0,0.0,-0.2531250000000006,-0.20000000000000015,-0.3700480769230778,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,3,1,481671663,7,stage7c-q1-protocol-v1:ms64019:ckpt275000:b3,validation_004,3
True,False,False,True,False,success,186,186,102,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3409230769230768,0.6,0.0,-0.17718750000000158,-0.09300000000000007,0.6707355769230754,0.3508051678286541,0.6,0.0,-0.2109374999999991,-0.05100000000000004,0.6888676678286552,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,4,0,365172959,8,stage7c-q1-protocol-v1:ms64019:ckpt275000:b4,validation_005,4
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.15998569379056385,0.0,0.0,-0.36281250000000037,-0.20000000000000015,-0.4028268062094366,0.06564102564102547,0.0,0.0,-0.22781250000000158,-0.20000000000000015,-0.36217147435897623,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,4,1,365172959,9,stage7c-q1-protocol-v1:ms64019:ckpt275000:b4,validation_005,4
True,False,False,True,False,success,177,177,97,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3409230769230768,0.6,0.0,-0.1687500000000016,-0.08850000000000006,0.6836730769230751,0.3489603616222284,0.6,0.0,-0.19406249999999978,-0.048500000000000036,0.706397861622229,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,5,0,1821819418,10,stage7c-q1-protocol-v1:ms64019:ckpt275000:b5,validation_006,5
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.14303397453818653,0.0,0.0,-1.0040625000000003,-0.20000000000000015,-1.0610285254618075,0.06564102564102547,0.0,0.0,-0.22781250000000158,-0.20000000000000015,-0.36217147435897623,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,5,1,1821819418,11,stage7c-q1-protocol-v1:ms64019:ckpt275000:b5,validation_006,5
True,False,False,True,False,success,156,156,83,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3569230769230769,0.6,0.0,-0.2193749999999996,-0.07800000000000006,0.6595480769230772,0.337891524383676,0.6,0.0,-0.21937499999999838,-0.04150000000000003,0.6770165243836777,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,6,0,1635431820,12,stage7c-q1-protocol-v1:ms64019:ckpt275000:b6,validation_007,6
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.15826387466456815,0.0,0.0,-1.0715625000000004,-0.20000000000000015,-1.1132986253354284,0.10256410256410274,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.38431089743589714,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,6,1,1635431820,13,stage7c-q1-protocol-v1:ms64019:ckpt275000:b6,validation_007,6
True,False,False,True,False,success,178,178,97,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3409230769230767,0.6,0.0,-0.1687500000000016,-0.08900000000000007,0.6831730769230752,0.3544947802415049,0.6,0.0,-0.19406249999999978,-0.048500000000000036,0.7119322802415055,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,7,0,1527838590,14,stage7c-q1-protocol-v1:ms64019:ckpt275000:b7,validation_008,7
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.1485068996172489,0.0,0.0,-0.9365625000000004,-0.20000000000000015,-0.9880556003827435,0.06564102564102547,0.0,0.0,-0.22781250000000158,-0.20000000000000015,-0.36217147435897623,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,7,1,1527838590,15,stage7c-q1-protocol-v1:ms64019:ckpt275000:b7,validation_008,7
True,False,False,True,False,success,193,193,97,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3569230769230769,0.6,0.0,-0.23624999999999965,-0.09650000000000007,0.6241730769230772,0.3692532298929089,0.6,0.0,-0.25312499999999827,-0.048500000000000036,0.6676282298929106,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,8,0,532922533,16,stage7c-q1-protocol-v1:ms64019:ckpt275000:b8,validation_001,0
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.18958458448032295,0.0,0.0,-1.0884374999999995,-0.20000000000000015,-1.0988529155196718,0.10256410256410274,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.38431089743589714,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,8,1,532922533,17,stage7c-q1-protocol-v1:ms64019:ckpt275000:b8,validation_001,0
True,False,False,True,False,success,187,187,98,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34892307692307684,0.6,0.0,-0.20250000000000065,-0.09350000000000007,0.652923076923076,0.3311272349601161,0.6,0.0,-0.20249999999999946,-0.04900000000000004,0.6796272349601165,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,9,0,1402849799,18,stage7c-q1-protocol-v1:ms64019:ckpt275000:b9,validation_002,1
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.1373150752982676,0.0,0.0,-1.0631250000000019,-0.20000000000000015,-1.1258099247017286,0.08307692307692308,0.0,0.0,-0.2531250000000006,-0.20000000000000015,-0.3700480769230778,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,9,1,1402849799,19,stage7c-q1-protocol-v1:ms64019:ckpt275000:b9,validation_002,1
True,False,False,True,False,success,123,123,63,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.35692307692307673,0.6,0.0,-0.2531249999999999,-0.06150000000000005,0.6422980769230769,0.3409662013943851,0.6,0.0,-0.11812499999999834,-0.03150000000000002,0.7913412013943869,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,10,0,1528132573,20,stage7c-q1-protocol-v1:ms64019:ckpt275000:b10,validation_003,2
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.16131805382853734,0.0,0.0,-1.0631250000000014,-0.20000000000000015,-1.1018069461714597,0.10256410256410274,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.38431089743589714,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,10,1,1528132573,21,stage7c-q1-protocol-v1:ms64019:ckpt275000:b10,validation_003,2
True,False,False,True,False,success,210,210,110,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3489230769230773,0.6,0.0,-0.21093750000000064,-0.10500000000000008,0.6329855769230769,0.36310387587149096,0.6,0.0,-0.2446874999999986,-0.05500000000000004,0.663416375871492,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,11,0,1521423495,22,stage7c-q1-protocol-v1:ms64019:ckpt275000:b11,validation_004,3
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.16929171620964314,0.0,0.0,-1.1306250000000002,-0.20000000000000015,-1.1613332837903514,0.08307692307692308,0.0,0.0,-0.2531250000000006,-0.20000000000000015,-0.3700480769230778,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,11,1,1521423495,23,stage7c-q1-protocol-v1:ms64019:ckpt275000:b11,validation_004,3
True,False,False,True,False,success,186,186,102,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3409230769230768,0.6,0.0,-0.17718750000000158,-0.09300000000000007,0.6707355769230754,0.3508051678286541,0.6,0.0,-0.2109374999999991,-0.05100000000000004,0.6888676678286552,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,12,0,1258745093,24,stage7c-q1-protocol-v1:ms64019:ckpt275000:b12,validation_005,4
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.15998569379056385,0.0,0.0,-0.36281250000000037,-0.20000000000000015,-0.4028268062094366,0.06564102564102547,0.0,0.0,-0.22781250000000158,-0.20000000000000015,-0.36217147435897623,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,12,1,1258745093,25,stage7c-q1-protocol-v1:ms64019:ckpt275000:b12,validation_005,4
True,False,False,True,False,success,177,177,97,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3409230769230768,0.6,0.0,-0.1687500000000016,-0.08850000000000006,0.6836730769230751,0.3489603616222284,0.6,0.0,-0.19406249999999978,-0.048500000000000036,0.706397861622229,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,13,0,1045420714,26,stage7c-q1-protocol-v1:ms64019:ckpt275000:b13,validation_006,5
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.14303397453818653,0.0,0.0,-1.0040625000000003,-0.20000000000000015,-1.0610285254618075,0.06564102564102547,0.0,0.0,-0.22781250000000158,-0.20000000000000015,-0.36217147435897623,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,13,1,1045420714,27,stage7c-q1-protocol-v1:ms64019:ckpt275000:b13,validation_006,5
True,False,False,True,False,success,156,156,83,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3569230769230769,0.6,0.0,-0.2193749999999996,-0.07800000000000006,0.6595480769230772,0.337891524383676,0.6,0.0,-0.21937499999999838,-0.04150000000000003,0.6770165243836777,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,14,0,291475783,28,stage7c-q1-protocol-v1:ms64019:ckpt275000:b14,validation_007,6
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.15826387466456815,0.0,0.0,-1.0715625000000004,-0.20000000000000015,-1.1132986253354284,0.10256410256410274,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.38431089743589714,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,14,1,291475783,29,stage7c-q1-protocol-v1:ms64019:ckpt275000:b14,validation_007,6
True,False,False,True,False,success,178,178,97,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3409230769230767,0.6,0.0,-0.1687500000000016,-0.08900000000000007,0.6831730769230752,0.3544947802415049,0.6,0.0,-0.19406249999999978,-0.048500000000000036,0.7119322802415055,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,15,0,275008144,30,stage7c-q1-protocol-v1:ms64019:ckpt275000:b15,validation_008,7
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.1485068996172489,0.0,0.0,-0.9365625000000004,-0.20000000000000015,-0.9880556003827435,0.06564102564102547,0.0,0.0,-0.22781250000000158,-0.20000000000000015,-0.36217147435897623,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,15,1,275008144,31,stage7c-q1-protocol-v1:ms64019:ckpt275000:b15,validation_008,7
True,False,False,True,False,success,193,193,97,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3569230769230769,0.6,0.0,-0.23624999999999965,-0.09650000000000007,0.6241730769230772,0.3692532298929089,0.6,0.0,-0.25312499999999827,-0.048500000000000036,0.6676282298929106,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,16,0,880553164,32,stage7c-q1-protocol-v1:ms64019:ckpt275000:b16,validation_001,0
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.18958458448032295,0.0,0.0,-1.0884374999999995,-0.20000000000000015,-1.0988529155196718,0.10256410256410274,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.38431089743589714,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,16,1,880553164,33,stage7c-q1-protocol-v1:ms64019:ckpt275000:b16,validation_001,0
True,False,False,True,False,success,187,187,98,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34892307692307684,0.6,0.0,-0.20250000000000065,-0.09350000000000007,0.652923076923076,0.3311272349601161,0.6,0.0,-0.20249999999999946,-0.04900000000000004,0.6796272349601165,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,17,0,126495509,34,stage7c-q1-protocol-v1:ms64019:ckpt275000:b17,validation_002,1
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.1373150752982676,0.0,0.0,-1.0631250000000019,-0.20000000000000015,-1.1258099247017286,0.08307692307692308,0.0,0.0,-0.2531250000000006,-0.20000000000000015,-0.3700480769230778,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,17,1,126495509,35,stage7c-q1-protocol-v1:ms64019:ckpt275000:b17,validation_002,1
True,False,False,True,False,success,123,123,63,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.35692307692307673,0.6,0.0,-0.2531249999999999,-0.06150000000000005,0.6422980769230769,0.3409662013943851,0.6,0.0,-0.11812499999999834,-0.03150000000000002,0.7913412013943869,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,18,0,1693766834,36,stage7c-q1-protocol-v1:ms64019:ckpt275000:b18,validation_003,2
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.16131805382853734,0.0,0.0,-1.0631250000000014,-0.20000000000000015,-1.1018069461714597,0.10256410256410274,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.38431089743589714,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,18,1,1693766834,37,stage7c-q1-protocol-v1:ms64019:ckpt275000:b18,validation_003,2
True,False,False,True,False,success,210,210,110,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3489230769230773,0.6,0.0,-0.21093750000000064,-0.10500000000000008,0.6329855769230769,0.36310387587149096,0.6,0.0,-0.2446874999999986,-0.05500000000000004,0.663416375871492,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,19,0,876925783,38,stage7c-q1-protocol-v1:ms64019:ckpt275000:b19,validation_004,3
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.16929171620964314,0.0,0.0,-1.1306250000000002,-0.20000000000000015,-1.1613332837903514,0.08307692307692308,0.0,0.0,-0.2531250000000006,-0.20000000000000015,-0.3700480769230778,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,19,1,876925783,39,stage7c-q1-protocol-v1:ms64019:ckpt275000:b19,validation_004,3
True,False,False,True,False,success,186,186,102,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3409230769230768,0.6,0.0,-0.17718750000000158,-0.09300000000000007,0.6707355769230754,0.3508051678286541,0.6,0.0,-0.2109374999999991,-0.05100000000000004,0.6888676678286552,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,20,0,1799849509,40,stage7c-q1-protocol-v1:ms64019:ckpt275000:b20,validation_005,4
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.15998569379056385,0.0,0.0,-0.36281250000000037,-0.20000000000000015,-0.4028268062094366,0.06564102564102547,0.0,0.0,-0.22781250000000158,-0.20000000000000015,-0.36217147435897623,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,20,1,1799849509,41,stage7c-q1-protocol-v1:ms64019:ckpt275000:b20,validation_005,4
True,False,False,True,False,success,177,177,97,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3409230769230768,0.6,0.0,-0.1687500000000016,-0.08850000000000006,0.6836730769230751,0.3489603616222284,0.6,0.0,-0.19406249999999978,-0.048500000000000036,0.706397861622229,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,21,0,1045791866,42,stage7c-q1-protocol-v1:ms64019:ckpt275000:b21,validation_006,5
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.14303397453818653,0.0,0.0,-1.0040625000000003,-0.20000000000000015,-1.0610285254618075,0.06564102564102547,0.0,0.0,-0.22781250000000158,-0.20000000000000015,-0.36217147435897623,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,21,1,1045791866,43,stage7c-q1-protocol-v1:ms64019:ckpt275000:b21,validation_006,5
True,False,False,True,False,success,156,156,83,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3569230769230769,0.6,0.0,-0.2193749999999996,-0.07800000000000006,0.6595480769230772,0.337891524383676,0.6,0.0,-0.21937499999999838,-0.04150000000000003,0.6770165243836777,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,22,0,291974580,44,stage7c-q1-protocol-v1:ms64019:ckpt275000:b22,validation_007,6
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.15826387466456815,0.0,0.0,-1.0715625000000004,-0.20000000000000015,-1.1132986253354284,0.10256410256410274,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.38431089743589714,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,22,1,291974580,45,stage7c-q1-protocol-v1:ms64019:ckpt275000:b22,validation_007,6
True,False,False,True,False,success,178,178,97,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3409230769230767,0.6,0.0,-0.1687500000000016,-0.08900000000000007,0.6831730769230752,0.3544947802415049,0.6,0.0,-0.19406249999999978,-0.048500000000000036,0.7119322802415055,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,23,0,691853769,46,stage7c-q1-protocol-v1:ms64019:ckpt275000:b23,validation_008,7
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.1485068996172489,0.0,0.0,-0.9365625000000004,-0.20000000000000015,-0.9880556003827435,0.06564102564102547,0.0,0.0,-0.22781250000000158,-0.20000000000000015,-0.36217147435897623,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,23,1,691853769,47,stage7c-q1-protocol-v1:ms64019:ckpt275000:b23,validation_008,7
True,False,False,True,False,success,193,193,97,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.3569230769230769,0.6,0.0,-0.23624999999999965,-0.09650000000000007,0.6241730769230772,0.3692532298929089,0.6,0.0,-0.25312499999999827,-0.048500000000000036,0.6676282298929106,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,24,0,1185394551,48,stage7c-q1-protocol-v1:ms64019:ckpt275000:b24,validation_001,0
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.18958458448032295,0.0,0.0,-1.0884374999999995,-0.20000000000000015,-1.0988529155196718,0.10256410256410274,0.0,0.0,-0.28687499999999955,-0.20000000000000015,-0.38431089743589714,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,24,1,1185394551,49,stage7c-q1-protocol-v1:ms64019:ckpt275000:b24,validation_001,0
True,False,False,True,False,success,187,187,98,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.34892307692307684,0.6,0.0,-0.20250000000000065,-0.09350000000000007,0.652923076923076,0.3311272349601161,0.6,0.0,-0.20249999999999946,-0.04900000000000004,0.6796272349601165,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,25,0,1613952472,50,stage7c-q1-protocol-v1:ms64019:ckpt275000:b25,validation_002,1
False,False,True,False,True,truncation,400,,,,"{'A': 'ramp', 'B': 'mainline'}",mutual_yielding,mutual_yielding,0.1373150752982676,0.0,0.0,-1.0631250000000019,-0.20000000000000015,-1.1258099247017286,0.08307692307692308,0.0,0.0,-0.2531250000000006,-0.20000000000000015,-0.3700480769230778,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,25,1,1613952472,51,stage7c-q1-protocol-v1:ms64019:ckpt275000:b25,validation_002,1
True,False,False,True,False,success,123,123,63,ramp_first,"{'A': 'mainline', 'B': 'ramp'}",success,,0.35692307692307673,0.6,0.0,-0.2531249999999999,-0.06150000000000005,0.6422980769230769,0.3409662013943851,0.6,0.0,-0.11812499999999834,-0.03150000000000002,0.7913412013943869,stage7c_q1,stage7c-q1-protocol-v1,c8c75207c06c6a0511cac5fb24b644a61def8d14,64019,275000,275000,26,0,126284627,52,stage7c-q1-protocol-v1:ms64019:ckpt275000:b26,validation_003,2
