seed,condition,regime,group,opp_worse,opp_better,yield_worse,yield_better,recv_opp_worse,recv_yield_worse,priority_pairs,priority_to_worse_off,burden_opp_worse,burden_opp_better,burden_event_worse,burden_event_better,worst_off_samples,recovery_n_k10,recovery_sum_k10,gapclosure_sum_k10,recovery_n_k25,recovery_sum_k25,gapclosure_sum_k25,recovery_n_k50,recovery_sum_k50,gapclosure_sum_k50
920105,mean,wsc,mainline-fast,771.0,32290.0,82.0,6138.0,1641.0,513.0,0.0,0.0,771.0,32290.0,11.0,254.0,882.5,785.0,0.2164213194335557,0.8163562360609103,367.0,0.3135981575243144,0.8039502292597439,2.0,-0.018576313017541368,-0.005866881302762583
920105,mean,wsc,mainline-slow,734.0,32487.0,363.0,6379.0,0.0,0.0,0.0,0.0,734.0,32487.0,21.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920105,mean,wsc,ramp-fast,857.0,32571.0,171.0,6363.0,1448.0,379.0,0.0,0.0,857.0,32571.0,21.0,261.0,785.5,712.0,-0.3346839614317597,0.05395483319461902,435.0,-0.3506291931968184,0.6383492429452235,17.0,-0.05293341310050492,0.061851661927320056
920105,mean,wsc,ramp-slow,727.0,32759.0,276.0,7518.0,0.0,0.0,0.0,0.0,727.0,32759.0,11.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920105,ggi,original,ALL,783.0,129259.0,0,6158.0,783.0,0,0,0,783.0,129259.0,0,560.0,821.0,821.0,0.23773124154942538,0.23773124154942538,547.0,0.41837570176619077,0.41837570176619077,0,0,0
920105,ggi,original,mainline-fast,721.0,31527.0,0.0,653.0,0.0,0.0,0.0,0.0,721.0,31527.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920105,ggi,original,mainline-slow,56.0,32673.0,0.0,1973.0,0.0,0.0,0.0,0.0,56.0,32673.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920105,ggi,original,ramp-fast,6.0,31928.0,0.0,1159.0,721.0,0.0,0.0,0.0,6.0,31928.0,0.0,100.0,755.0,755.0,0.23728039283093916,0.23728039283093916,511.0,0.4177617207528169,0.4177617207528169,0.0,0.0,0.0
920105,ggi,original,ramp-slow,0.0,33131.0,0.0,2373.0,62.0,0.0,0.0,0.0,0.0,33131.0,0.0,305.0,66.0,66.0,0.00045084871848621866,0.00045084871848621866,36.0,0.0006139810133738433,0.0006139810133738433,0.0,0.0,0.0
920105,ggi,wsc,ALL,370.0,134773.0,8.0,3104.0,370.0,8.0,4.0,0,370.0,134773.0,3.0,338.0,435.0,435.0,-0.8821742897265374,1.1388853230614573,334.0,-0.5524385407679404,3.58146328404781,109.0,-1.1945014307818602,2.1152631728968245
920105,ggi,wsc,mainline-fast,53.0,33567.0,0.0,461.0,260.0,4.0,2.0,0.0,53.0,33567.0,0.0,103.0,299.0,219.0,1.0808156633523327,1.9249900546539198,141.0,1.790339547432825,2.901063782386687,7.0,0.06074791945449787,0.06504780673830424
920105,ggi,wsc,mainline-slow,52.0,34077.0,0.0,1164.0,0.0,0.0,0.0,0.0,52.0,34077.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920105,ggi,wsc,ramp-fast,211.0,33140.0,4.0,389.0,110.0,4.0,2.0,0.0,211.0,33140.0,3.0,95.0,136.0,216.0,-1.9629899530788701,-0.7861047315924625,193.0,-2.3427780882007654,0.6803995016611227,102.0,-1.255249350236358,2.05021536615852
920105,ggi,wsc,ramp-slow,54.0,33989.0,4.0,1090.0,0.0,0.0,0.0,0.0,54.0,33989.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920105,maximin,original,ALL,27212.0,114267.0,6609.0,22586.0,27212.0,6609.0,2.0,0,27212.0,114267.0,620.0,2141.0,6446.0,6070.0,-10.697678857523512,9.205397483243202,3749.0,-1.4444021935677105,33.34473205411199,236.0,-25.222070905253805,0.09574451177787557
920105,maximin,original,mainline-fast,1978.0,32082.0,273.0,6813.0,12745.0,3070.0,0.0,0.0,1978.0,32082.0,109.0,901.0,3165.0,2974.0,-9.396359060009463,2.3982494350863,1849.0,-7.108106213438553,13.307082448591984,193.0,-22.98091503372907,0.39472095357089054
920105,maximin,original,mainline-slow,11240.0,24899.0,2755.0,4491.0,1236.0,533.0,0.0,0.0,11240.0,24899.0,172.0,173.0,152.0,124.0,-2.737261748672056,0.6307847452596631,75.0,-3.0856506233843977,1.4536079334181644,11.0,-0.5257445899225913,0.1865973056277509
920105,maximin,original,ramp-fast,1849.0,32181.0,392.0,6771.0,12756.0,2863.0,2.0,0.0,1849.0,32181.0,127.0,901.0,3114.0,2957.0,2.1570404061506028,6.219363696059797,1810.0,10.386081396173836,17.98492851609786,32.0,-1.7154112816021454,-0.48557374742076587
920105,maximin,original,ramp-slow,12145.0,25105.0,3189.0,4511.0,475.0,143.0,0.0,0.0,12145.0,25105.0,212.0,166.0,15.0,15.0,-0.7210984549925952,-0.043000393162558215,15.0,-1.6367267529185954,0.5991131560039781,0.0,0.0,0.0
920105,maximin,wsc,ALL,30623.0,85478.0,2196.0,4988.0,30623.0,2196.0,21.0,7.0,30623.0,85478.0,120.0,483.0,9826.0,9349.0,95.42700839467744,92.89722098008714,5853.0,139.98774083612383,136.2808984269485,204.0,11.999645835079193,12.197919100756732
920105,maximin,wsc,mainline-fast,8487.0,22037.0,1007.0,1895.0,5429.0,530.0,6.0,0.0,8487.0,22037.0,67.0,132.0,1838.5,1629.0,17.061252330050753,15.464679434632828,1050.0,25.197856554055548,22.77257130548983,103.0,6.496075406498106,6.412420958766111
920105,maximin,wsc,mainline-slow,6209.0,21513.0,5.0,803.0,9843.0,605.0,5.0,5.0,6209.0,21513.0,6.0,122.0,2959.0,2846.0,29.291538324919983,29.220760109224287,1784.0,42.46533585000189,42.35166115373974,0.0,0.0,0.0
920105,maximin,wsc,ramp-fast,9156.0,21180.0,1122.0,1264.0,4626.0,416.0,8.0,0.0,9156.0,21180.0,44.0,92.0,1293.5,1394.0,9.459832963689491,8.644301806872376,912.0,15.070990063808631,13.97561543892574,101.0,5.503570428581087,5.7854981419906215
920105,maximin,wsc,ramp-slow,6771.0,20748.0,62.0,1026.0,10725.0,645.0,2.0,2.0,6771.0,20748.0,3.0,137.0,3735.0,3480.0,39.61438477601722,39.56747962935765,2107.0,57.25355836825776,57.1810505287932,0.0,0.0,0.0
920106,baseline,original,ALL,1070.0,140189.0,264.0,28665.0,1070.0,264.0,0,0,1070.0,140189.0,18.0,1065.0,319.0,302.0,-1.6416720863674192,-1.42691076703387,152.0,-1.5213950166432502,-1.0700901845447748,0,0,0
920106,baseline,original,mainline-fast,145.0,34510.0,30.0,6943.0,583.0,162.0,0.0,0.0,145.0,34510.0,3.0,72.0,141.0,136.0,0.047451712611981556,0.047451712611981556,71.0,0.06353501527617844,0.06353501527617844,0.0,0.0,0.0
920106,baseline,original,mainline-slow,376.0,34982.0,90.0,7591.0,15.0,0.0,0.0,0.0,376.0,34982.0,6.0,490.0,21.5,19.0,-0.3097480751715155,-0.1879108522418168,9.0,-0.259255327760457,-0.1606702601182617,0.0,0.0,0.0
920106,baseline,original,ramp-fast,179.0,35040.0,83.0,7048.0,452.0,102.0,0.0,0.0,179.0,35040.0,5.0,166.0,121.0,115.0,-0.08923080836794706,-0.08771772025212643,55.0,0.11076205079037771,0.11076205079037771,0.0,0.0,0.0
920106,baseline,original,ramp-slow,370.0,35657.0,61.0,7083.0,20.0,0.0,0.0,0.0,370.0,35657.0,4.0,337.0,35.5,32.0,-1.2901449154399383,-1.1987339071519085,17.0,-1.4364367549493493,-1.0837169904930692,0.0,0.0,0.0
920106,baseline,wsc,ALL,20537.0,127063.0,2662.0,23220.0,20537.0,2662.0,304.0,102.0,20537.0,127063.0,301.0,898.0,5584.0,5548.0,3.474907829302045,3.3163400341272067,3530.0,5.021762255048964,4.834360972091768,127.0,0.18677098270378556,0.17994725775835363
920106,baseline,wsc,mainline-fast,4230.0,32523.0,674.0,7145.0,4218.0,283.0,100.0,0.0,4230.0,32523.0,132.0,195.0,1497.5,872.0,1.658857542570559,1.579561566290748,565.0,2.4159889597944604,2.326646635107948,0.0,0.0,0.0
920106,baseline,wsc,mainline-slow,5150.0,31815.0,756.0,4788.0,7522.0,1204.0,59.0,59.0,5150.0,31815.0,37.0,293.0,2013.0,2005.0,0.8405701994003275,0.8410444563577707,1206.0,1.1730957830923687,1.1735700400498121,0.0,0.0,0.0
920106,baseline,wsc,ramp-fast,5434.0,31381.0,484.0,6354.0,3314.0,323.0,102.0,0.0,5434.0,31381.0,85.0,92.0,605.5,1203.0,0.359598952868618,0.2798528770161478,869.0,0.5682033233535476,0.4696701081254204,127.0,0.18677098270378556,0.17994725775835363
920106,baseline,wsc,ramp-slow,5723.0,31344.0,748.0,4933.0,5483.0,852.0,43.0,43.0,5723.0,31344.0,47.0,318.0,1468.0,1468.0,0.6158811344625402,0.6158811344625402,890.0,0.8644741888085875,0.8644741888085875,0.0,0.0,0.0
920106,mean,original,ALL,17635.0,121021.0,1386.0,14994.0,17635.0,1386.0,0,0,17635.0,121021.0,161.0,1108.0,2492.0,2458.0,7.7494290096044764,6.407546799069142,1431.0,10.151652480578036,8.9196862151473,33.0,-1.0518396456039723,0.10753888558714564
920106,mean,original,mainline-fast,1124.0,33470.0,18.0,5517.0,9237.0,706.0,0.0,0.0,1124.0,33470.0,5.0,564.0,1510.5,1436.0,5.20161073838913,3.908254688220316,822.0,6.985291889177797,5.179243940756228,0.0,0.0,0.0
920106,mean,original,mainline-slow,7398.0,27224.0,723.0,2314.0,0.0,0.0,0.0,0.0,7398.0,27224.0,81.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920106,mean,original,ramp-fast,1736.0,33004.0,9.0,4705.0,8398.0,680.0,0.0,0.0,1736.0,33004.0,1.0,448.0,981.5,1022.0,2.547818271215346,2.499292110848826,609.0,3.166360591400238,3.7404422743910715,33.0,-1.0518396456039723,0.10753888558714564
920106,mean,original,ramp-slow,7377.0,27323.0,636.0,2458.0,0.0,0.0,0.0,0.0,7377.0,27323.0,74.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
920106,mean,wsc,ALL,4904.0,134778.0,68.0,4147.0,4904.0,68.0,0,0,4904.0,134778.0,44.0,627.0,1498.0,1325.0,1.358985148502329,1.358985148502329,760.0,1.8734864409844176,1.8734864409844176,0,0,0
