seed,condition,regime,group,opp_worse,opp_better,yield_worse,yield_better,P_yield_given_worse,P_yield_given_better,RY,priority_pairs,priority_to_worse_off,P_priority_worse,burden_opp_worse,burden_opp_better,burden_event_worse,burden_event_better,rate_burden_worse,rate_burden_better,BC,worst_off_samples,recovery_n_k10,Recovery_k10,GapClosure_k10,recovery_n_k25,Recovery_k25,GapClosure_k25,recovery_n_k50,Recovery_k50,GapClosure_k50
900102,ggi,original,mainline-slow,144.0,32869.0,29.0,1700.0,0.2013888888888889,0.051720466092670905,3.893794934640523,5.0,5.0,1.0,144.0,32869.0,8.0,124.0,0.05555555555555555,0.0037725516444065835,14.72625448028674,176.0,175.0,0.0004094336329108707,0.0004094336329108707,100.0,0.0009753133987290319,0.0009753133987290319,0.0,nan,nan
900102,ggi,original,ramp-fast,869.0,30660.0,0.0,3616.0,0.0,0.11793868232224397,0.0,0.0,0.0,nan,869.0,30660.0,0.0,204.0,0.0,0.006653620352250489,0.0,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
900102,ggi,original,ramp-slow,237.0,33668.0,19.0,2188.0,0.08016877637130802,0.06498752524652489,1.2336025424447892,3.0,3.0,1.0,237.0,33668.0,6.0,100.0,0.02531645569620253,0.0029701793988356896,8.523544303797468,105.0,105.0,0.0003564537329579028,0.0003564537329579028,61.0,0.000843605699509934,0.000843605699509934,0.0,nan,nan
900102,ggi,wsc,mainline-fast,2324.0,35128.0,181.0,3006.0,0.07788296041308089,0.08557276246868595,0.910137269923721,99.0,0.0,0.0,2324.0,35128.0,132.0,703.0,0.05679862306368331,0.020012525620587567,2.8381536713813187,3584.5,3404.0,0.0038721641396927964,0.005215359670824376,2202.0,0.01121991099008788,0.013660258577228518,286.0,-0.0025831435964257477,0.020454562977284173
900102,ggi,wsc,mainline-slow,7981.0,29687.0,491.0,2355.0,0.061521112642526,0.07932765183413615,0.7755317499017705,0.0,0.0,nan,7981.0,29687.0,195.0,113.0,0.024433028442551057,0.0038063798969245797,6.418967392690383,255.0,255.0,-0.009419439507454792,0.003262111371438019,254.0,0.0141446224705728,0.017383183433269306,58.0,0.01017091733080903,0.025526625238549892
900102,ggi,wsc,ramp-fast,5211.0,30987.0,348.0,1710.0,0.0667818077144502,0.055184432181237295,1.2101566524255372,101.0,0.0,0.0,5211.0,30987.0,271.0,275.0,0.052005373248896564,0.008874689385871494,5.859965457685665,1490.5,1463.0,0.003133777992923772,0.0029463705645043537,976.0,0.008727006571323453,0.008391375286420337,148.0,-0.014455145956041611,0.006792993873467428
900102,ggi,wsc,ramp-slow,8548.0,28635.0,338.0,2717.0,0.039541413196069256,0.09488388335952505,0.4167347688146644,0.0,0.0,nan,8548.0,28635.0,166.0,102.0,0.01941974730931212,0.0035620743844944997,5.451808472570122,188.0,188.0,-0.002386591846999996,0.0030194621109490873,121.0,0.0038413193934329843,0.020920512838357105,13.0,-0.010589400472953314,0.1793534393509456
900102,maximin,original,mainline-fast,4010.0,27645.0,417.0,4682.0,0.10399002493765586,0.1693615482003979,0.6140120118328698,13.0,0.0,0.0,4010.0,27645.0,145.0,264.0,0.03615960099750624,0.009549647314161693,3.786485490818409,1493.0,1431.0,0.003141862890173989,0.003372538676385472,885.0,0.007837836499431499,0.009046047722017782,45.0,0.030336947571383374,0.029453338758931077
900102,maximin,original,mainline-slow,5361.0,26611.0,513.0,3491.0,0.09569110240626749,0.13118635150877456,0.7294287957986778,0.0,0.0,nan,5361.0,26611.0,25.0,254.0,0.004663309084126096,0.009544925031002217,0.4885642442428328,235.0,210.0,-0.009805299265112562,-0.008771239913964501,135.0,-0.014514203066004825,-0.011354638820158138,15.0,-0.051258814852589187,-0.03834306465908158
900102,maximin,original,ramp-fast,2034.0,29369.0,231.0,4160.0,0.11356932153392331,0.14164595321597603,0.8017830298388927,5.0,0.0,0.0,2034.0,29369.0,25.0,403.0,0.012291052114060964,0.013721951717797679,0.8957218598954254,2819.0,2778.0,0.003822656841600928,0.003731108455315889,1795.0,0.009156369460613762,0.009212468272853356,151.0,0.029826457417918797,0.0300943693443271
