seed,condition,regime,group,opp_worse,opp_better,yield_worse,yield_better,P_yield_given_worse,P_yield_given_better,RY,priority_pairs,priority_to_worse_off,P_priority_worse,burden_opp_worse,burden_opp_better,burden_event_worse,burden_event_better,rate_burden_worse,rate_burden_better,BC,worst_off_samples,recovery_n_k10,Recovery_k10,GapClosure_k10,recovery_n_k25,Recovery_k25,GapClosure_k25,recovery_n_k50,Recovery_k50,GapClosure_k50
920103,mean,original,ALL,0.0,134969.0,0.0,6809.0,nan,0.05044862153531552,nan,0.0,0.0,nan,0.0,134969.0,0.0,664.0,nan,0.004919648215516156,nan,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
920103,mean,wsc,ALL,0.0,134252.0,0.0,15133.0,nan,0.11272085332062093,nan,0.0,0.0,nan,0.0,134252.0,0.0,764.0,nan,0.005690790453773501,nan,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
920103,ggi,original,ALL,0.0,132412.0,0.0,6974.0,nan,0.05266894239192822,nan,0.0,0.0,nan,0.0,132412.0,0.0,541.0,nan,0.004085732410959731,nan,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
920103,ggi,wsc,ALL,328.0,128166.0,0.0,7340.0,0.0,0.05726947864488242,0.0,0.0,0.0,nan,328.0,128166.0,0.0,170.0,0.0,0.0013264048187506827,0.0,369.0,369.0,2.219054731720894e-05,2.219054731720894e-05,13.0,1.5006133847835694e-06,1.5006133847835694e-06,0.0,nan,nan
920103,maximin,original,ALL,3241.0,122528.0,334.0,4970.0,0.10305461277383524,0.04056215722120658,2.540659073229876,0.0,0.0,nan,3241.0,122528.0,25.0,284.0,0.007713668620796051,0.0023178375554975188,3.327959115383446,2072.0,2063.0,0.002271506719312717,0.002179060981922723,1364.0,0.005803536238994242,0.005569354729022706,135.0,0.009244689896686047,0.009302332130400852
920103,maximin,wsc,ALL,77.0,129075.0,2.0,11154.0,0.025974025974025976,0.0864148750726322,0.3005735523218041,0.0,0.0,nan,77.0,129075.0,1.0,364.0,0.012987012987012988,0.002820065853186132,4.60521621235907,103.0,103.0,-0.016853135414750697,-0.005232398837037625,69.0,-0.04230297666146561,-0.007511736852978225,8.0,-0.15544169118454548,-0.04644791612579177
920104,baseline,original,ALL,314.0,134506.0,164.0,17683.0,0.5222929936305732,0.13146625429348877,3.9728293502954184,0.0,0.0,nan,314.0,134506.0,23.0,2601.0,0.0732484076433121,0.019337427326662007,3.787908619173909,161.0,8.0,-0.0003040423403268544,-0.0003040423403268544,0.0,nan,nan,0.0,nan,nan
920104,baseline,wsc,ALL,138.0,141500.0,20.0,30158.0,0.14492753623188406,0.21313074204946997,0.6799935797072616,0.0,0.0,nan,138.0,141500.0,12.0,694.0,0.08695652173913043,0.004904593639575972,17.7296078185691,100.0,26.0,-0.014176140495697086,-0.009486774150213107,3.0,-0.01286763519471982,-0.011954521280818345,0.0,nan,nan
920104,mean,original,ALL,10060.0,120231.0,631.0,17040.0,0.06272365805168986,0.14172717518776357,0.4425662048833758,114.0,0.0,0.0,10060.0,120231.0,50.0,689.0,0.004970178926441352,0.005730635193918374,0.8672998294702035,4610.0,4610.0,0.0010003249201147558,0.0010003249201147558,2990.0,0.002263032555743323,0.002263032555743323,0.0,nan,nan
920104,mean,wsc,ALL,36822.0,92832.0,4719.0,5875.0,0.12815708000651785,0.06328636677007929,2.025034561900436,309.0,309.0,1.0,36822.0,92832.0,420.0,490.0,0.011406224539677367,0.005278352292312996,2.160944156055774,7242.0,7022.0,0.00308343287093409,0.0029012993100533545,4425.0,0.010346665387963328,0.010836416730737467,435.0,-0.039183929470646396,0.050636547277946385
920104,ggi,original,ALL,2741.0,126828.0,216.0,13300.0,0.07880335643925575,0.10486643327971741,0.7514640669532276,16.0,0.0,0.0,2741.0,126828.0,163.0,716.0,0.05946734768332725,0.005645441069795313,10.533693815615964,2089.0,1889.0,0.0024453210808069734,0.0020023044079180903,1183.0,0.005532261891184277,0.00466603013516954,74.0,0.013065507339196042,0.01239158599510092
920104,ggi,wsc,ALL,29193.0,103877.0,1017.0,6967.0,0.0348371184873086,0.06706970744245598,0.519416586350819,276.0,268.0,0.9710144927536232,29193.0,103877.0,217.0,1201.0,0.007433288802110095,0.011561750916949854,0.6429206835110661,7492.0,7060.0,0.002348170226775677,0.0018487559420686866,4214.0,0.006056217313014984,0.004628652199927181,51.0,0.026295461608434014,0.0131859593256344
920104,maximin,original,ALL,2062.0,100361.0,237.0,3774.0,0.11493695441319107,0.03760424866232899,3.0564885219560862,0.0,0.0,nan,2062.0,100361.0,237.0,1281.0,0.11493695441319107,0.012763922240711033,9.004830352741818,1747.0,1376.0,-0.0019586753187155075,0.0006635370706601206,652.0,0.0041421486308289976,0.006083384154874555,36.0,0.053607426461760505,0.053607426461760505
920104,maximin,wsc,ALL,10425.0,127261.0,606.0,4676.0,0.0581294964028777,0.03674338564053402,1.5820397437396534,109.0,0.0,0.0,10425.0,127261.0,112.0,210.0,0.010743405275779376,0.0016501520497245819,6.510554756195043,3039.0,2942.0,0.0037155445226888938,0.003284671219738695,1927.0,0.008724562295134852,0.007864354051206475,138.0,0.02717177387811639,0.026611892203798452
920105,baseline,original,ALL,15468.0,120437.0,3612.0,11924.0,0.2335143522110163,0.09900611938191752,2.3585850417006182,28.0,0.0,0.0,15468.0,120437.0,112.0,287.0,0.0072407551073183345,0.002382988616455076,3.038518546550865,4682.0,4281.0,0.004684787185773542,0.0046071534443018446,2449.0,0.0118633770400838,0.011670918312592522,38.0,0.040838780651413005,0.040031789908142906
920105,baseline,wsc,ALL,26527.0,104515.0,4789.0,9033.0,0.18053304180646135,0.08642778548533703,2.0888310488655275,19.0,19.0,1.0,26527.0,104515.0,402.0,666.0,0.015154371018207864,0.006372291058699708,2.3781667972492415,5579.0,5250.0,0.014758531865696332,0.014925709661657316,3480.0,0.035630396177246657,0.03587861050999803,511.0,0.0850865243374369,0.10427234174451513
920105,mean,original,ALL,1521.0,130684.0,186.0,9254.0,0.1222879684418146,0.07081203513819595,1.7269376343040954,0.0,0.0,nan,1521.0,130684.0,5.0,1452.0,0.003287310979618672,0.011110771020170794,0.2958670441187924,685.0,631.0,-0.002026380054005357,-0.0007621069545153266,383.0,-0.0032964720915804905,-0.0005482711206094754,28.0,-0.0029035587278894237,0.0024365256910900373
920105,mean,wsc,ALL,3089.0,130107.0,892.0,26398.0,0.28876659112981545,0.20289454064731335,1.423234899315361,0.0,0.0,nan,3089.0,130107.0,64.0,935.0,0.020718679184202008,0.007186392738284642,2.8830429867582574,1668.0,1497.0,-7.899976085384371e-05,0.0005813701197431726,802.0,-4.6173361187660835e-05,0.0017983783942705329,19.0,-0.003763669795686647,0.0029465674012924986
920105,ggi,original,ALL,783.0,129259.0,0.0,6158.0,0.0,0.047640783233662644,0.0,0.0,0.0,nan,783.0,129259.0,0.0,560.0,0.0,0.004332386913096961,0.0,821.0,821.0,0.00028956302259369716,0.00028956302259369716,547.0,0.0007648550306511714,0.0007648550306511714,0.0,nan,nan
920105,ggi,wsc,ALL,370.0,134773.0,8.0,3104.0,0.021621621621621623,0.0230313193295393,0.938792142658122,4.0,0.0,0.0,370.0,134773.0,3.0,338.0,0.008108108108108109,0.0025079207259614314,3.233000159923237,435.0,435.0,-0.0020279868729345687,0.002618127179451626,334.0,-0.0016540076070896419,0.010722943964215,109.0,-0.01095872872276936,0.01940608415501674
920105,maximin,original,ALL,27212.0,114267.0,6609.0,22586.0,0.2428707922975158,0.19765986680318903,1.2287309317037207,2.0,0.0,0.0,27212.0,114267.0,620.0,2141.0,0.022784065853300013,0.018736818153972712,1.2160050690607347,6446.0,6070.0,-0.0017623853142542853,0.0015165399478160135,3749.0,-0.00038527665872705,0.008894300361192847,236.0,-0.1068731818019229,0.00040569708380455753
920105,maximin,wsc,ALL,30623.0,85478.0,2196.0,4988.0,0.07171080560363126,0.058354196401413226,1.2288885808715302,21.0,7.0,0.3333333333333333,30623.0,85478.0,120.0,483.0,0.00391862325702903,0.005650576756592339,0.6934908463029554,9826.0,9349.0,0.010207188832460952,0.009936594392992527,5853.0,0.023917263084934876,0.02328393959114104,204.0,0.05882179330921173,0.059793721082140844
920106,baseline,original,ALL,1070.0,140189.0,264.0,28665.0,0.2467289719626168,0.20447396015379238,1.2066522885214475,0.0,0.0,nan,1070.0,140189.0,18.0,1065.0,0.016822429906542057,0.00759688705961238,2.21438462551007,319.0,302.0,-0.005436000285984832,-0.004724870089516126,152.0,-0.010009177741074014,-0.007040067003584044,0.0,nan,nan
920106,baseline,wsc,ALL,20537.0,127063.0,2662.0,23220.0,0.12961971076593465,0.1827439931372626,0.7092966972029265,304.0,102.0,0.3355263157894737,20537.0,127063.0,301.0,898.0,0.014656473681647757,0.0070673602858424564,2.0738257409924374,5584.0,5548.0,0.0006263352251806137,0.0005977541517893307,3530.0,0.0014225955396739275,0.0013695073575330787,127.0,0.0014706376590849256,0.0014169075414043593
920106,mean,original,ALL,17635.0,121021.0,1386.0,14994.0,0.07859370569889425,0.12389585278588014,0.6343529983584021,0.0,0.0,nan,17635.0,121021.0,161.0,1108.0,0.009129571874113979,0.009155435833450394,0.9971750160443571,2492.0,2458.0,0.0031527375954452713,0.0026068131810696267,1431.0,0.007094096771892409,0.006233183937908665,33.0,-0.031873928654665824,0.003258754108701383
920106,mean,wsc,ALL,4904.0,134778.0,68.0,4147.0,0.013866231647634585,0.030769116621407053,0.4506542003870012,0.0,0.0,nan,4904.0,134778.0,44.0,627.0,0.00897226753670473,0.004652094555491253,1.9286511548038119,1498.0,1325.0,0.001025649168681003,0.001025649168681003,760.0,0.0024651137381373916,0.0024651137381373916,0.0,nan,nan
920106,ggi,original,ALL,0.0,139627.0,0.0,33749.0,nan,0.2417082655933308,nan,0.0,0.0,nan,0.0,139627.0,0.0,943.0,nan,0.006753708093706804,nan,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
920106,ggi,wsc,ALL,11.0,122680.0,0.0,10266.0,0.0,0.08368112161721553,0.0,0.0,0.0,nan,11.0,122680.0,0.0,590.0,0.0,0.004809259863058363,0.0,18.0,12.0,-0.007946451588153844,-0.007946451588153844,0.0,nan,nan,0.0,nan,nan
920106,maximin,original,ALL,15.0,140019.0,0.0,22196.0,0.0,0.15852134353194924,0.0,0.0,0.0,nan,15.0,140019.0,0.0,941.0,0.0,0.006720516501331962,0.0,16.0,16.0,2.5892812729189085e-06,2.5892812729189085e-06,5.0,5.047218581122337e-06,5.047218581122337e-06,0.0,nan,nan
920106,maximin,wsc,ALL,0.0,124844.0,0.0,5869.0,nan,0.0470106693153055,nan,0.0,0.0,nan,0.0,124844.0,0.0,849.0,nan,0.0068004870077857165,nan,0.0,0.0,nan,nan,0.0,nan,nan,0.0,nan,nan
